Taxon,site_code,site_name,Family,local_lifeform,local_lifespan,functional_group
SOLANUM ELLIPTICUM,milparinka.au,Milparinka,Solanaceae,FORB,PERENNIAL,FORB
SOLDANELLA PUSILLA,passogavia.it,Passo Gavia,Primulaceae,FORB,PERENNIAL,FORB
SOLENOGYNE DOMINII,jilpanger.au,Jilpanger,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO CANADENSIS,baddrt.de,Bad Drought,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO CANADENSIS,brookdale.ca,Brookdale,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO CANADENSIS,esw.ca,ESW,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO CANADENSIS,kernb.ca,Kernen_burned,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO CANADENSIS,konzadrt.us,Konza Drt,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO CANADENSIS,purdue.us,Purdue Wildlife Area,Compositae,FORB,NULL,FORB
SOLIDAGO CHILENSIS,marcdrt.ar,Mar Chiquita Drt,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO FISTULOSA,bivensarm.us,Bivens Arm,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO LUDOVICIANA,oklah.us,Oklahoma (KAEFS-OK),Compositae,FORB,PERENNIAL,FORB
SOLIDAGO MISSOURIENSIS,biddulph.ca,Biddulph,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO MISSOURIENSIS,cedarsav.us,Cedar Creek Savanna,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO MISSOURIENSIS,kernb.ca,Kernen_burned,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO MISSOURIENSIS,kernnu.ca,Kernen_unburned,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO MISSOURIENSIS,kinsella.ca,Kinsella,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO MISSOURIENSIS,konzadrt.us,Konza Drt,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO NEMORALIS,cedartrait.us,Cedar Creek Trait ,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO NEMORALIS,oklah.us,Oklahoma (KAEFS-OK),Compositae,FORB,PERENNIAL,FORB
SOLIDAGO ODORA,sand.us,Sandhills,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO RIGIDA,brookdale.ca,Brookdale,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO RIGIDA,cedartrait.us,Cedar Creek Trait ,Compositae,FORB,PERENNIAL,FORB
SOLIDAGO RIGIDA,oklah.us,Oklahoma (KAEFS-OK),Compositae,FORB,PERENNIAL,FORB
SOLIDAGO SPECIOSA,purdue.us,Purdue Wildlife Area,Compositae,FORB,NULL,FORB
SOLIDAGO VIRGAUREA,pineta.es,Pineta,Compositae,FORB,NULL,FORB
SONCHUS ARVENSIS,brookdale.ca,Brookdale,Compositae,FORB,PERENNIAL,FORB
SONCHUS ARVENSIS,esw.ca,ESW,Compositae,FORB,PERENNIAL,FORB
SONCHUS ARVENSIS,kernb.ca,Kernen_burned,Compositae,FORB,PERENNIAL,FORB
SONCHUS ARVENSIS,kernnu.ca,Kernen_unburned,Compositae,FORB,PERENNIAL,FORB
SONCHUS ASPER,baddrt.de,Bad Drought,Compositae,FORB,ANNUAL,FORB
SONCHUS ASPER,brookdale.ca,Brookdale,Compositae,FORB,ANNUAL,FORB
SONCHUS ASPER,esw.ca,ESW,Compositae,FORB,ANNUAL,FORB
SONCHUS ASPER,scruzh.us,SantaCruzHigh,Compositae,FORB,ANNUAL,FORB
SONCHUS ASPER,scruzl.us,SantaCruzLow,Compositae,FORB,ANNUAL,FORB
SONCHUS ASPER,scruzm.us,SantaCruzMiddle,Compositae,FORB,ANNUAL,FORB
SONCHUS OLERACEUS,baddrt.de,Bad Drought,Compositae,FORB,ANNUAL,FORB
SONCHUS OLERACEUS,credoj.au,CredoJ,Compositae,FORB,ANNUAL,FORB
SONCHUS OLERACEUS,credom.au,CredoM,Compositae,FORB,ANNUAL,FORB
SONCHUS OLERACEUS,jenadrt.de,Jena,Compositae,FORB,ANNUAL,FORB
SONCHUS OLERACEUS,lcnorth.cl,La Campana North Facing,Compositae,FORB,ANNUAL,FORB
SONCHUS OLERACEUS,lcsouth.cl,La Campana South Facing,Compositae,FORB,ANNUAL,FORB
SONCHUS OLERACEUS,qdtsouth.cl,Quebrada de Talca South Facing,Compositae,FORB,NULL,FORB
SONCHUS OLERACEUS,scruzl.us,SantaCruzLow,Compositae,FORB,ANNUAL,FORB
SONCHUS TENERRIMUS,ebro.es,Middle Ebro Valley,Compositae,FORB,NULL,FORB
SONCHUS WIGHTIANUS,chang.cn,Changling,Compositae,FORB,ANNUAL,FORB
SORBUS AUCUPARIA,lygraold.no,Lygra_old,Rosaceae,TREE,NULL,WOODY
SORGHASTRUM NUTANS,cedarsav.us,Cedar Creek Savanna,Poaceae,GRASS,PERENNIAL,GRASS
SORGHASTRUM NUTANS,cedartrait.us,Cedar Creek Trait ,Poaceae,GRASS,PERENNIAL,GRASS
SORGHASTRUM NUTANS,konzadrt.us,Konza Drt,Poaceae,GRASS,PERENNIAL,GRASS
SORGHASTRUM NUTANS,oklah.us,Oklahoma (KAEFS-OK),Poaceae,GRASS,PERENNIAL,GRASS
SORGHUM HALEPENSE,bivensarm.us,Bivens Arm,Poaceae,GRAMINOID,PERENNIAL,GRASS
SORGHUM HALEPENSE,sclaudio.ar,San Claudio,Poaceae,GRASS,PERENNIAL,GRASS
SPARTINA DENSIFLORA,marcdrt.ar,Mar Chiquita Drt,Poaceae,GRASS,PERENNIAL,GRASS
SPERMACOCE NATALENSIS,ukulingadrt.za,Ukulinga Drought,Rubiaceae,FORB,PERENNIAL,FORB
SPERMACOCE VERTICILLATA,eea.br,EEA,Rubiaceae,FORB,NULL,FORB
SPHAERALCEA AUSTRALIS,naposta.ar,Naposta,Malvaceae,SHRUB,PERENNIAL,WOODY
SPHAERALCEA COCCINEA,cdpt_drt.us,Cedar Point - Drought-Net,Malvaceae,FORB,PERENNIAL,FORB
SPHAERALCEA COCCINEA,nplatte.us,North Platte,Malvaceae,FORB,PERENNIAL,FORB
SPHAERALCEA HASTULATA,antelope.us,Antelope,Malvaceae,FORB,PERENNIAL,FORB
SPHAERALCEA HASTULATA,sevblue.us,Sevilleta_Blue,Malvaceae,FORB,PERENNIAL,FORB
SPHAERALCEA HASTULATA,sevmixed.us,Sevilleta_Mixed,Malvaceae,FORB,PERENNIAL,FORB
SPHAERALCEA POLYCHROMA,sevblack.us,Sevilleta_Black,Malvaceae,FORB,PERENNIAL,FORB
SPHAERALCEA POLYCHROMA,sevmixed.us,Sevilleta_Mixed,Malvaceae,FORB,PERENNIAL,FORB
SPHENOPHOLIS OBTUSATA,oklah.us,Oklahoma (KAEFS-OK),Poaceae,GRASS,PERENNIAL,GRASS
SPIRANTHES TUBEROSA,sand.us,Sandhills,Orchidaceae,FORB,PERENNIAL,FORB
SPOROBOLUS COMPOSITUS,konzadrt.us,Konza Drt,Poaceae,GRASS,PERENNIAL,GRASS
SPOROBOLUS COMPOSITUS,oklah.us,Oklahoma (KAEFS-OK),Poaceae,GRASS,PERENNIAL,GRASS
SPOROBOLUS CONTRACTUS,sevblack.us,Sevilleta_Black,Poaceae,GRASS,PERENNIAL,GRASS
SPOROBOLUS CRYPTANDRUS,cdpt_drt.us,Cedar Point - Drought-Net,Poaceae,GRASS,PERENNIAL,GRASS
SPOROBOLUS CRYPTANDRUS,cedarsav.us,Cedar Creek Savanna,Poaceae,GRASS,PERENNIAL,GRASS
SPOROBOLUS CRYPTANDRUS,jrnchi.us,JRN_Chihuahuan,Poaceae,GRASS,PERENNIAL,GRASS
SPOROBOLUS CRYPTANDRUS,sevblack.us,Sevilleta_Black,Poaceae,GRASS,PERENNIAL,GRASS
SPOROBOLUS FLEXUOSUS,jorndrt.us,Jornada_LTER Drt,Poaceae,GRASS,PERENNIAL,GRASS
SPOROBOLUS FLEXUOSUS,sevblue.us,Sevilleta_Blue,Poaceae,GRASS,PERENNIAL,GRASS
SPOROBOLUS INDICUS,eea.br,EEA,Poaceae,GRASS,NULL,GRASS
SPOROBOLUS RIGENS,spvdrt.ar,San Pablo Valdes Drt,Poaceae,GRASS,PERENNIAL,GRASS
STACHYS FLORIDANA,bivensarm.us,Bivens Arm,Lamiaceae,FORB,PERENNIAL,FORB
STACHYS KUNTZEI,ukulingadrt.za,Ukulinga Drought,Lamiaceae,FORB,PERENNIAL,FORB
STACHYS MACRAEI,qdtnorth.cl,Quebrada de Talca North Facing,Lamiaceae,FORB,NULL,FORB
STACHYS MACRAEI,qdtsouth.cl,Quebrada de Talca South Facing,Lamiaceae,FORB,NULL,FORB
STAELIA VIRGATA,guaribas.br,Guaribas,Rubiaceae,FORB,PERENNIAL,FORB
STEINCHISMA HIANS,chilcasdrt.ar,Las Chilcas Drt,Poaceae,GRASS,PERENNIAL,GRASS
STEINCHISMA HIANS,eea.br,EEA,Poaceae,GRASS,NULL,GRASS
STEINCHISMA HIANS,slp.us,SLP,Poaceae,GRASS,PERENNIAL,GRASS
STELLARIA GRAMINEA,elvadrt.ee,EE Elva,Caryophyllaceae,FORB,PERENNIAL,FORB
STELLARIA GRAMINEA,teshio.jp,Teshio Experimental Grassland,Caryophyllaceae,FORB,PERENNIAL,FORB
STELLARIA MEDIA,jenadrt.de,Jena,Caryophyllaceae,FORB,ANNUAL,FORB
STELLARIA MEDIA,lcnorth.cl,La Campana North Facing,Caryophyllaceae,FORB,ANNUAL,FORB
STELLARIA MEDIA,lcsouth.cl,La Campana South Facing,Caryophyllaceae,FORB,ANNUAL,FORB
STELLARIA MEDIA,qdtnorth.cl,Quebrada de Talca North Facing,Caryophyllaceae,FORB,ANNUAL,FORB
STELLARIA MEDIA,qdtsouth.cl,Quebrada de Talca South Facing,Caryophyllaceae,FORB,ANNUAL,FORB
STELLERA CHAMAEJASME,chang.cn,Changling,Thymelaeaceae,FORB,ANNUAL,FORB
STENANDRIUM DULCE,eea.br,EEA,Acanthaceae,FORB,NULL,FORB
STENARIA NIGRICANS,bfl.us,BFL,Rubiaceae,FORB,PERENNIAL,FORB
STENARIA NIGRICANS,oklah.us,Oklahoma (KAEFS-OK),Rubiaceae,GRASS,PERENNIAL,FORB
STENOTAPHRUM SECUNDATUM,chilcasdrt.ar,Las Chilcas Drt,Poaceae,GRASS,PERENNIAL,GRASS
STENOTAPHRUM SECUNDATUM,marcdrt.ar,Mar Chiquita Drt,Poaceae,GRASS,PERENNIAL,GRASS
STIGMAPHYLLON PARALIAS,guaribas.br,Guaribas,Malpighiaceae,SHRUB,PERENNIAL,WOODY
STIPA CAUDATA,naposta.ar,Naposta,Poaceae,GRASS,PERENNIAL,GRASS
STIPA COMATA,biddulph.ca,Biddulph,Poaceae,GRAMINOID,PERENNIAL,GRASS
STIPA COMATA,kinsella.ca,Kinsella,Poaceae,GRASS,PERENNIAL,GRASS
STIPA CURTISETA,brookdale.ca,Brookdale,Poaceae,GRASS,PERENNIAL,GRASS
STIPA CURTISETA,kernb.ca,Kernen_burned,Poaceae,GRAMINOID,PERENNIAL,GRASS
STIPA CURTISETA,kernnu.ca,Kernen_unburned,Poaceae,GRAMINOID,PERENNIAL,GRASS
STIPA CURTISETA,kinsella.ca,Kinsella,Poaceae,GRASS,PERENNIAL,GRASS
STIPA elegantissima,credom.au,CredoM,Poaceae,GRASS,PERENNIAL,GRASS
STIPA JUNCEA,ayora.es,Ayora Experimental Station,Poaceae,GRASS,PERENNIAL,GRASS
STIPA NITIDA,credoj.au,CredoJ,Poaceae,GRASS,PERENNIAL,GRASS
STIPA NITIDA,credom.au,CredoM,Poaceae,GRASS,PERENNIAL,GRASS
STIPA PAPPOSA,chacra.ar,Chacra Experimental Patagones,Poaceae,GRASS,PERENNIAL,GRASS
STIPA PAPPOSA,naposta.ar,Naposta,Poaceae,GRASS,PERENNIAL,GRASS
STIPA PARVIFLORA,ebro.es,Middle Ebro Valley,Poaceae,GRASS,NULL,GRASS
STIPA PENNATA,kiskun.hu,Kiskunsag,Poaceae,GRASS,PERENNIAL,GRASS
STIPA PULCHRA,scruzh.us,SantaCruzHigh,Poaceae,FORB,PERENNIAL,GRASS
STIPA SCABRA,cobar.au,Cobar,Poaceae,GRASS,NULL,GRASS
STIPA SPARTEA,brookdale.ca,Brookdale,Poaceae,GRASS,PERENNIAL,GRASS
STIPA SPARTEA,cedarsav.us,Cedar Creek Savanna,Poaceae,GRASS,PERENNIAL,GRASS
STIPA SPARTEA,cedartrait.us,Cedar Creek Trait ,Poaceae,GRASS,PERENNIAL,GRASS
STIPA SPECIOSA,paike.ar,Potrok Aike Drt,Poaceae,GRASS,PERENNIAL,GRASS
STIPA VAGINATA,jilpanger.au,Jilpanger,Poaceae,GRASS,PERENNIAL,GRASS
STREPTOGLOSSA LIATROIDES,credoj.au,CredoJ,Compositae,FORB,ANNUAL,FORB
STROPHOSTYLES LEIOSPERMA,slp.us,SLP,Fabaceae,LEGUME,ANNUAL,LEGUME
STYLOCLINE PSILOCARPHOIDES,gmmolar.us,Gmdrc Molar Junction,Compositae,FORB,ANNUAL,FORB
STYLOSANTHES BIFLORA,sand.us,Sandhills,Fabaceae,LEGUME,PERENNIAL,LEGUME
STYLOSANTHES CAPITATA,guaribas.br,Guaribas,Fabaceae,SUBSHRUB,PERENNIAL,LEGUME
STYLOSANTHES LEIOCARPA,eea.br,EEA,Fabaceae,LEGUME,NULL,LEGUME
STYLOSANTHES VISCOSA,guaribas.br,Guaribas,Fabaceae,SUBSHRUB,PERENNIAL,LEGUME
SUAEDA GLAUCA,chang.cn,Changling,Amaranthaceae,FORB,ANNUAL,FORB
SWAINSONA AFFINIS,credoj.au,CredoJ,Fabaceae,FORB,PERENNIAL,LEGUME
SWAINSONA AFFINIS,credom.au,CredoM,Fabaceae,FORB,PERENNIAL,LEGUME
SWAINSONA MICROPHYLLA,ethadb.au,Ethabuka_DNB,Fabaceae,FORB,ANNUAL,LEGUME
SYMPHORICARPOS ALBUS,brookdale.ca,Brookdale,Caprifoliaceae,SHRUB,PERENNIAL,WOODY
SYMPHORICARPOS ALBUS,cowidrt.ca,Cowichan Drt,Caprifoliaceae,SHRUB,PERENNIAL,WOODY
SYMPHORICARPOS OCCIDENTALIS,brookdale.ca,Brookdale,Caprifoliaceae,SHRUB,PERENNIAL,FORB
SYMPHYOTRICHUM DRUMMONDII,bfl.us,BFL,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM DUMOSUM,bivensarm.us,Bivens Arm,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM ERICOIDES,brookdale.ca,Brookdale,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM ERICOIDES,cedarsav.us,Cedar Creek Savanna,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM ERICOIDES,esw.ca,ESW,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM ERICOIDES,hard.us,Hardware Ranch,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM ERICOIDES,kernb.ca,Kernen_burned,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM ERICOIDES,kernnu.ca,Kernen_unburned,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM ERICOIDES,konzadrt.us,Konza Drt,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM ERICOIDES,matador.ca,Matador,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM ERICOIDES,mattheis.ca,Mattheis,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM ERICOIDES,oklah.us,Oklahoma (KAEFS-OK),Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM FALCATUM,kinsella.ca,Kinsella,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM LAEVE,brookdale.ca,Brookdale,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM LANCEOLATUM,esw.ca,ESW,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM NOVAE-ANGLIAE,esw.ca,ESW,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM NOVAE-ANGLIAE,purdue.us,Purdue Wildlife Area,Compositae,FORB,NULL,FORB
SYMPHYOTRICHUM NOVI-BELGII,teshio.jp,Teshio Experimental Grassland,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM OBLONGIFOLIUM,konzadrt.us,Konza Drt,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM OOLENTANGIENSE,cedarsav.us,Cedar Creek Savanna,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM PILOSUM,esw.ca,ESW,Compositae,FORB,PERENNIAL,FORB
SYMPHYOTRICHUM PILOSUM,purdue.us,Purdue Wildlife Area,Compositae,FORB,NULL,FORB
SYMPHYOTRICHUM WALTERI,sand.us,Sandhills,Compositae,FORB,PERENNIAL,FORB
SYRENIA CANA,kiskun.hu,Kiskunsag,Brassicaceae,FORB,PERENNIAL,FORB
TAGETES MINUTA,ukulingadrt.za,Ukulinga Drought,Compositae,FORB,ANNUAL,FORB
TARAXACUM ALPINUM,passogavia.it,Passo Gavia,Compositae,FORB,PERENNIAL,FORB
TARAXACUM CAMPYLODES,cedartrait.us,Cedar Creek Trait ,Compositae,FORB,PERENNIAL,FORB
TARAXACUM CAMPYLODES,jenadrt.de,Jena,Compositae,FORB,PERENNIAL,FORB
TARAXACUM CAMPYLODES,validate.fr,Validate,Compositae,FORB,PERENNIAL,FORB
TARAXACUM PYRENAICUM,pineta.es,Pineta,Compositae,NULL,NULL,FORB
TARAXACUM TARAXACUM,allmendb.ch,Allmend Brachy,Compositae,FORB,PERENNIAL,FORB
TARAXACUM TARAXACUM,allmendo.ch,Allmend Ovina,Compositae,FORB,PERENNIAL,FORB
TARAXACUM TARAXACUM,baddrt.de,Bad Drought,Compositae,FORB,PERENNIAL,FORB
TARAXACUM TARAXACUM,bayrdrt.de,Bayreuth_DroughtNet,Compositae,FORB,PERENNIAL,FORB
TARAXACUM TARAXACUM,biddulph.ca,Biddulph,Compositae,FORB,PERENNIAL,FORB
TARAXACUM TARAXACUM,esw.ca,ESW,Compositae,FORB,PERENNIAL,FORB
TARAXACUM TARAXACUM,hard.us,Hardware Ranch,Compositae,FORB,PERENNIAL,FORB
TARAXACUM TARAXACUM,kernb.ca,Kernen_burned,Compositae,FORB,PERENNIAL,FORB
TARAXACUM TARAXACUM,kernnu.ca,Kernen_unburned,Compositae,FORB,PERENNIAL,FORB
TARAXACUM TARAXACUM,kinsella.ca,Kinsella,Compositae,FORB,PERENNIAL,FORB
TARAXACUM TARAXACUM,matador.ca,Matador,Compositae,FORB,PERENNIAL,FORB
TARAXACUM TARAXACUM,mattheis.ca,Mattheis,Compositae,FORB,PERENNIAL,FORB
TARAXACUM TARAXACUM,rhijn.nl,Rhijnauwen,Compositae,FORB,PERENNIAL,FORB
TARAXACUM TARAXACUM,teshio.jp,Teshio Experimental Grassland,Compositae,FORB,PERENNIAL,FORB
TEESDALIA NUDICAULIS,cowidrt.ca,Cowichan Drt,Brassicaceae,FORB,ANNUAL,FORB
TEPHROSIA MULTIJUGA,ukulingadrt.za,Ukulinga Drought,Fabaceae,LEGUME,PERENNIAL,LEGUME
TEPHROSIA POLYSTACHYA,ukulingadrt.za,Ukulinga Drought,Fabaceae,LEGUME,PERENNIAL,LEGUME
TEPHROSIA VIRGINIANA,sand.us,Sandhills,Fabaceae,LEGUME,PERENNIAL,LEGUME
TETRANEURIS LINEARIFOLIA,oklah.us,Oklahoma (KAEFS-OK),Compositae,FORB,PERENNIAL,FORB
TEUCRIUM CAPITATUM,ayora.es,Ayora Experimental Station,Lamiaceae,SUBSHRUB,PERENNIAL,WOODY
TEUCRIUM CAPITATUM,ebro.es,Middle Ebro Valley,Lamiaceae,SHRUB,NULL,WOODY
TEUCRIUM CHAMAEDRYS,allmendb.ch,Allmend Brachy,Lamiaceae,SHRUB,PERENNIAL,WOODY
TEUCRIUM CHAMAEDRYS,allmendo.ch,Allmend Ovina,Lamiaceae,SHRUB,PERENNIAL,WOODY
TEUCRIUM MONTANUM,allmendo.ch,Allmend Ovina,Lamiaceae,SHRUB,PERENNIAL,WOODY
TEUCRIUM PSEUDOCHAMAEPITYS,ayora.es,Ayora Experimental Station,Lamiaceae,SUBSHRUB,PERENNIAL,WOODY
THALICTRUM VENULOSUM,brookdale.ca,Brookdale,Ranunculaceae,FORB,PERENNIAL,FORB
THELESPERMA FILIFOLIUM,bfl.us,BFL,Compositae,FORB,ANNUAL,FORB
THELESPERMA FILIFOLIUM,oklah.us,Oklahoma (KAEFS-OK),Compositae,FORB,ANNUAL,FORB
THEMEDA TRIANDRA,ukulingadrt.za,Ukulinga Drought,Poaceae,GRASS,PERENNIAL,GRASS
THESIUM ARVENSE,kiskun.hu,Kiskunsag,Santalaceae,FORB,PERENNIAL,FORB
THESIUM HUMIFUSUM,ayora.es,Ayora Experimental Station,Santalaceae,SUBSHRUB,PERENNIAL,WOODY
THLASPI ARVENSE,hard.us,Hardware Ranch,Brassicaceae,FORB,ANNUAL,FORB
THUNBERGIA ATRIPLICIFOLIA,ukulingadrt.za,Ukulinga Drought,Acanthaceae,SHRUB,PERENNIAL,FORB
THYMELAEA TINCTORIA,ebro.es,Middle Ebro Valley,Thymelaeaceae,SHRUB,NULL,WOODY
THYMUS ODORATISSIMUS,kiskun.hu,Kiskunsag,Lamiaceae,FORB,PERENNIAL,FORB
THYMUS PIPERELLA,ayora.es,Ayora Experimental Station,Lamiaceae,SUBSHRUB,PERENNIAL,WOODY
THYMUS SERPYLLUM,allmendb.ch,Allmend Brachy,Lamiaceae,FORB,PERENNIAL,WOODY
THYMUS SERPYLLUM,allmendo.ch,Allmend Ovina,Lamiaceae,FORB,PERENNIAL,WOODY
THYMUS VULGARIS,ayora.es,Ayora Experimental Station,Lamiaceae,SUBSHRUB,PERENNIAL,WOODY
THYMUS VULGARIS,ciempoz.es,Ciempozuelos,Lamiaceae,SUBSHRUB,NULL,WOODY
THYMUS VULGARIS,ebro.es,Middle Ebro Valley,Lamiaceae,SHRUB,NULL,WOODY
THYRIDOLEPIS MITCHELLIANA,brokenh.au,Broken Hill,Poaceae,GRASS,NULL,GRASS
THYRIDOLEPIS MITCHELLIANA,charleville.au,Charleville,Poaceae,GRASS,NULL,GRASS
THYRIDOLEPIS MITCHELLIANA,quilpie.au,Quilpie,Poaceae,GRASS,NULL,GRASS
THYSANOTUS PATERSONII,jilpanger.au,Jilpanger,Agavaceae,FORB,PERENNIAL,FORB
THYSANOTUS TUBEROSUS,jilpanger.au,Jilpanger,Agavaceae,FORB,PERENNIAL,FORB
TIDESTROMIA LANUGINOSA,jorndrt.us,Jornada_LTER Drt,Amaranthaceae,FORB,ANNUAL,FORB
TIDESTROMIA LANUGINOSA,sevblack.us,Sevilleta_Black,Amaranthaceae,FORB,ANNUAL,FORB
TORILIS ARVENSIS,bfl.us,BFL,Apiaceae,FORB,ANNUAL,FORB
TOXICOSCORDION BREVIBRACTEATUM,gmmolar.us,Gmdrc Molar Junction,Melanthiaceae,FORB,ANNUAL,FORB
TRACHYMENE GLAUCIFOLIA,ethadb.au,Ethabuka_DNB,Apiaceae,FORB,ANNUAL,FORB
TRACHYMENE GLAUCIFOLIA,ethadn.au,Ethabuka_DNU,Apiaceae,FORB,ANNUAL,FORB
TRACHYMENE HUMILIS,falls.au,Falls Creek,Apiaceae,FORB,PERENNIAL,FORB
TRACHYPOGON SPICATUS,guaribas.br,Guaribas,Poaceae,GRAMINOID,PERENNIAL,GRASS
TRADESCANTIA OCCIDENTALIS,cdpt_drt.us,Cedar Point - Drought-Net,Commelinaceae,FORB,PERENNIAL,FORB
TRADESCANTIA OHIENSIS,bivensarm.us,Bivens Arm,Commelinaceae,FORB,PERENNIAL,FORB
TRAGIA BETONICIFOLIA,oklah.us,Oklahoma (KAEFS-OK),Euphorbiaceae,FORB,PERENNIAL,FORB
TRAGIA HIERONYMI,cerrillos.ar,Los Cerrillos,Euphorbiaceae,FORB,PERENNIAL,FORB
TRAGIA MEYERIANA,ukulingadrt.za,Ukulinga Drought,Euphorbiaceae,FORB,PERENNIAL,FORB
TRAGOPOGON DUBIUS,baddrt.de,Bad Drought,Compositae,FORB,BIENNIAL,FORB
TRAGOPOGON DUBIUS,cdpt_drt.us,Cedar Point - Drought-Net,Compositae,FORB,ANNUAL,FORB
TRAGOPOGON DUBIUS,hard.us,Hardware Ranch,Compositae,FORB,BIENNIAL,FORB
TRAGOPOGON DUBIUS,kernb.ca,Kernen_burned,Compositae,FORB,BIENNIAL,FORB
TRAGOPOGON DUBIUS,kernnu.ca,Kernen_unburned,Compositae,FORB,BIENNIAL,FORB
TRAGOPOGON DUBIUS,kinsella.ca,Kinsella,Compositae,FORB,PERENNIAL,FORB
TRAGOPOGON DUBIUS,matador.ca,Matador,Compositae,FORB,BIENNIAL,FORB
TRAGOPOGON DUBIUS,mattheis.ca,Mattheis,Compositae,FORB,PERENNIAL,FORB
TRAGOPOGON DUBIUS,naposta.ar,Naposta,Compositae,FORB,BIENNIAL,FORB
TRAGOPOGON DUBIUS,nplatte.us,North Platte,Compositae,FORB,ANNUAL,FORB
TRAGOPOGON DUBIUS,oreac.us,ORE IDE AC,Compositae,FORB,BIENNIAL,FORB
TRAGOPOGON PORRIFOLIUS,scruzl.us,SantaCruzLow,Compositae,FORB,PERENNIAL,FORB
TRAGOPOGON PRATENSIS,baddrt.de,Bad Drought,Compositae,FORB,PERENNIAL,FORB
TRAGOPOGON PRATENSIS,jenadrt.de,Jena,Compositae,FORB,NULL,FORB
TRICHOCLINE SINUATA,chacra.ar,Chacra Experimental Patagones,Compositae,FORB,PERENNIAL,FORB
TRICHOPHORUM CESPITOSUM,lygraint.no,Lygra_intermediate,Cyperaceae,GRAMINOID,NULL,GRAMINOID
TRICHOPHORUM CESPITOSUM,lygraold.no,Lygra_old,Cyperaceae,GRAMINOID,NULL,GRAMINOID
TRICORYNE TENELLA,jilpanger.au,Jilpanger,Xanthorrhoeaceae,FORB,PERENNIAL,FORB
TRIDENS FLAVUS,konzadrt.us,Konza Drt,Poaceae,GRASS,PERENNIAL,GRASS
TRIENTALIS EUROPEA,lygraold.no,Lygra_old,Primulaceae,FORB,NULL,FORB
TRIFOLIUM CAMPESTRE,baddrt.de,Bad Drought,Fabaceae,FORB,ANNUAL,LEGUME
TRIFOLIUM CAMPESTRE,jenadrt.de,Jena,Fabaceae,FORB,ANNUAL,LEGUME
TRIFOLIUM DUBIUM,baddrt.de,Bad Drought,Fabaceae,LEGUME,ANNUAL,LEGUME
TRIFOLIUM DUBIUM,bayrdrt.de,Bayreuth_DroughtNet,Fabaceae,LEGUME,ANNUAL,LEGUME
TRIFOLIUM DUBIUM,cowidrt.ca,Cowichan Drt,Fabaceae,FORB,ANNUAL,LEGUME
TRIFOLIUM DUBIUM,jenadrt.de,Jena,Fabaceae,FORB,ANNUAL,LEGUME
TRIFOLIUM DUBIUM,scruzh.us,SantaCruzHigh,Fabaceae,FORB,ANNUAL,LEGUME
TRIFOLIUM HIRTUM,scruzh.us,SantaCruzHigh,Fabaceae,FORB,ANNUAL,LEGUME
TRIFOLIUM INCARNATUM,bayrdrt.de,Bayreuth_DroughtNet,Fabaceae,LEGUME,ANNUAL,LEGUME
TRIFOLIUM MACROCEPHALUM,oreaa.us,ORE IDE AA,Fabaceae,FORB,PERENNIAL,LEGUME
TRIFOLIUM MACROCEPHALUM,oreac.us,ORE IDE AC,Fabaceae,FORB,PERENNIAL,LEGUME
